Cohort,Feature Index,Feature Name,Tier,Normalized Importance
Hispanic_or_Latino,61,ACS_PCT_PERSON_INC_ABOVE200,Meso,0.21385837
Hispanic_or_Latino,62,ACS_PCT_PERSON_INC_BELOW99,Meso,0.30043232
Hispanic_or_Latino,63,ACS_PCT_POV_AIAN,Meso,0.25901228
Hispanic_or_Latino,64,ACS_PCT_POV_ASIAN,Meso,0.19308671
Hispanic_or_Latino,65,ACS_PCT_POV_BLACK,Meso,0.2494334
Hispanic_or_Latino,66,ACS_PCT_POV_HISPANIC,Meso,0.18043323
Hispanic_or_Latino,67,ACS_PCT_POV_MULTI,Meso,0.28569698
Hispanic_or_Latino,68,ACS_PCT_POV_NHPI,Meso,0.19849089
Hispanic_or_Latino,69,ACS_PCT_POV_OTHER,Meso,0.18461831
Hispanic_or_Latino,70,ACS_PCT_POV_WHITE,Meso,0.31647158
Hispanic_or_Latino,71,ACS_PCT_VET_POV_18_64,Meso,0.255477
Hispanic_or_Latino,72,ACS_TOT_POP_POV,Meso,0.14704989
Hispanic_or_Latino,73,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_E11_621,Micro,0.45094824
Hispanic_or_Latino,74,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_I50_22,Micro,0.17944568
Hispanic_or_Latino,75,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_I69_351,Micro,0.2245816
Hispanic_or_Latino,76,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_L03_115,Micro,0.30979156
Hispanic_or_Latino,77,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_M25_561,Micro,0.19729559
Hispanic_or_Latino,78,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_S72_001D,Micro,0.12262339
Hispanic_or_Latino,79,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_T81_4XXD,Micro,0.28544438
Hispanic_or_Latino,80,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_Z47_1,Micro,0.15596066
Hispanic_or_Latino,81,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_Z48_812,Micro,0.1889901
Hispanic_or_Latino,82,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_I10,Micro,0.20039886
Hispanic_or_Latino,83,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_I69_351,Micro,0.15230642
Hispanic_or_Latino,84,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_L03_116,Micro,0.29111093
Hispanic_or_Latino,85,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_S22_42XD,Micro,0.10943297
Hispanic_or_Latino,86,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_Z96_651,Micro,0.20965406
Hispanic_or_Latino,87,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_B96_20,Micro,0.27071208
Hispanic_or_Latino,88,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_E11_22,Micro,0.26383558
Hispanic_or_Latino,89,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_F03_90,Micro,0.23832971
Hispanic_or_Latino,90,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I10,Micro,0.21540542
Hispanic_or_Latino,91,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I25_10,Micro,0.40362307
Hispanic_or_Latino,92,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I48_91,Micro,0.11566453
Hispanic_or_Latino,93,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I50_32,Micro,0.12058912
Hispanic_or_Latino,94,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I50_9,Micro,0.13331033
Hispanic_or_Latino,95,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I69_354,Micro,0.22769159
Hispanic_or_Latino,96,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M19_90,Micro,0.16285546
Hispanic_or_Latino,97,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M25_561,Micro,0.27492157
Hispanic_or_Latino,98,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M48_06,Micro,0.14449333
Hispanic_or_Latino,99,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M62_81,Micro,0.13238716
Hispanic_or_Latino,100,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_R26_89,Micro,0.21588135
Hispanic_or_Latino,101,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_Z79_82,Micro,0.22515394
Hispanic_or_Latino,102,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_E11_22,Micro,0.17276749
Hispanic_or_Latino,103,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I10,Micro,0.1279452
Hispanic_or_Latino,104,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I25_10,Micro,0.21490845
Hispanic_or_Latino,105,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I48_91,Micro,0.266635
Hispanic_or_Latino,106,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I50_32,Micro,0.16641329
Hispanic_or_Latino,107,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I50_9,Micro,0.093878485
Hispanic_or_Latino,108,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I69_354,Micro,0.16513836
Hispanic_or_Latino,109,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_M62_81,Micro,0.23585185
Hispanic_or_Latino,110,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_R26_89,Micro,0.21245378
Hispanic_or_Latino,111,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.33007327
Hispanic_or_Latino,112,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.2240532
Hispanic_or_Latino,113,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_E11_22,Micro,0.18719837
Hispanic_or_Latino,114,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_F03_90,Micro,0.19068848
Hispanic_or_Latino,115,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_G47_33,Micro,0.13470423
Hispanic_or_Latino,116,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I10,Micro,0.19958583
Hispanic_or_Latino,117,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I25_10,Micro,0.1803533
Hispanic_or_Latino,118,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I50_32,Micro,0.15594327
Hispanic_or_Latino,119,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_K59_00,Micro,0.22021347
Hispanic_or_Latino,120,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_M62_81,Micro,0.3821241
Hispanic_or_Latino,121,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_R26_89,Micro,0.18004273
Hispanic_or_Latino,122,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z48_01,Micro,0.6335012
Hispanic_or_Latino,123,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.20138396
Hispanic_or_Latino,124,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z87_891,Micro,0.16432533
Hispanic_or_Latino,125,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.21922441
Hispanic_or_Latino,126,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_E11_22,Micro,0.31827217
Hispanic_or_Latino,127,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_E66_01,Micro,0.32516575
Hispanic_or_Latino,128,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_F03_90,Micro,0.20884834
Hispanic_or_Latino,129,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_G47_33,Micro,0.13757718
Hispanic_or_Latino,130,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_I10,Micro,0.12829055
Hispanic_or_Latino,131,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_I25_10,Micro,0.11049617
Hispanic_or_Latino,132,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_M54_5,Micro,0.14381972
Hispanic_or_Latino,133,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_M62_81,Micro,0.29022804
Hispanic_or_Latino,134,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z48_00,Micro,0.14920193
Hispanic_or_Latino,135,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.2546112
Hispanic_or_Latino,136,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.20139281
Hispanic_or_Latino,137,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z99_81,Micro,0.20421968
Hispanic_or_Latino,138,Submitted_HIPPS_Code_1AFKS,Macro,0.46969417
Hispanic_or_Latino,139,Submitted_HIPPS_Code_1AGKS,Macro,0.18763311
Hispanic_or_Latino,140,Submitted_HIPPS_Code_1AHKS,Macro,0.17177843
Hispanic_or_Latino,141,Submitted_HIPPS_Code_1BGKS,Macro,0.38327426
Hispanic_or_Latino,142,Submitted_HIPPS_Code_1BGMS,Macro,0.2895965
Hispanic_or_Latino,143,Submitted_HIPPS_Code_1BGPS,Macro,0.2067616
Hispanic_or_Latino,144,Submitted_HIPPS_Code_1BHKS,Macro,0.21813466
Hispanic_or_Latino,145,Submitted_HIPPS_Code_1BHMS,Macro,0.15076211
Hispanic_or_Latino,146,Submitted_HIPPS_Code_1BHNS,Macro,0.22420147
Hispanic_or_Latino,147,Submitted_HIPPS_Code_1BHPS,Macro,0.3153019
Hispanic_or_Latino,148,Submitted_HIPPS_Code_1CGKS,Macro,0.31603533
Hispanic_or_Latino,149,Submitted_HIPPS_Code_1CGKT,Macro,0.27184576
Hispanic_or_Latino,150,Submitted_HIPPS_Code_1CGMS,Macro,0.14058983
Hispanic_or_Latino,151,Submitted_HIPPS_Code_1CGPS,Macro,0.27025387
Hispanic_or_Latino,152,Submitted_HIPPS_Code_1CHKS,Macro,0.31315354
Hispanic_or_Latino,153,Submitted_HIPPS_Code_1CHKT,Macro,0.40157476
Hispanic_or_Latino,154,Submitted_HIPPS_Code_1CHKU,Macro,0.21969362
Hispanic_or_Latino,155,Submitted_HIPPS_Code_1CHMS,Macro,0.16230083
Hispanic_or_Latino,156,Submitted_HIPPS_Code_1CHNS,Macro,0.16996962
Hispanic_or_Latino,157,Submitted_HIPPS_Code_1CHPS,Macro,0.10901654
Hispanic_or_Latino,158,Submitted_HIPPS_Code_1CHPT,Macro,0.133296
Hispanic_or_Latino,159,Submitted_HIPPS_Code_2AFKS,Macro,0.14520782
Hispanic_or_Latino,160,Submitted_HIPPS_Code_2AFLS,Macro,0.17541009
Hispanic_or_Latino,161,Submitted_HIPPS_Code_2BFKS,Macro,0.16062899
Hispanic_or_Latino,162,Submitted_HIPPS_Code_2BFLS,Macro,0.20983009
Hispanic_or_Latino,163,Submitted_HIPPS_Code_2BFMS,Macro,0.17871106
Hispanic_or_Latino,164,Submitted_HIPPS_Code_2BGLS,Macro,0.14107339
Hispanic_or_Latino,165,Submitted_HIPPS_Code_5AGKS,Macro,0.09086704
Hispanic_or_Latino,166,Submitted_HIPPS_Code_5AHKS,Macro,0.07398516
Hispanic_or_Latino,167,Submitted_HIPPS_Code_5BHKS,Macro,0.13796249
Hispanic_or_Latino,168,Gender_Female,Micro,0.32849964
Hispanic_or_Latino,169,Gender_Male,Micro,0.13330637
Hispanic_or_Latino,170,ByDiscipline_PT,Micro,0.14889319
Hispanic_or_Latino,171,ByDiscipline_RN,Micro,0.15752327
Hispanic_or_Latino,172,Agency_Medicare_Number_453157,Macro,0.27815664
Hispanic_or_Latino,173,Agency_Medicare_Number_457741,Macro,0.109414056
Hispanic_or_Latino,174,Agency_Medicare_Number_678191,Macro,0.31752107
Hispanic_or_Latino,175,Agency_Medicare_Number_679044,Macro,0.17367145
Hispanic_or_Latino,176,BMI_Category_Normal_weight,Micro,0.20787454
Hispanic_or_Latino,177,BMI_Category_Obese_Class1,Micro,0.17605045
Hispanic_or_Latino,178,BMI_Category_Obese_Class2,Micro,0.16077451
Hispanic_or_Latino,179,BMI_Category_Obese_Class3,Micro,0.31163606
Hispanic_or_Latino,180,BMI_Category_Overweight,Micro,0.122440346
Hispanic_or_Latino,181,BMI_Category_Underweight,Micro,0.18042134
Hispanic_or_Latino,182,COUNTY_NAME_Bell,Meso,0.10854122
Hispanic_or_Latino,183,COUNTY_NAME_Bexar,Meso,0.28879476
Hispanic_or_Latino,184,COUNTY_NAME_Brazoria,Meso,0.19284692
Hispanic_or_Latino,185,COUNTY_NAME_Cameron,Meso,1.0
Hispanic_or_Latino,186,COUNTY_NAME_Collin,Meso,0.09158337
Hispanic_or_Latino,187,COUNTY_NAME_Dallas,Meso,0.15880889
Hispanic_or_Latino,188,COUNTY_NAME_Denton,Meso,0.12548442
Hispanic_or_Latino,189,COUNTY_NAME_El_Paso,Meso,0.44947898
Hispanic_or_Latino,190,COUNTY_NAME_Fort_Bend,Meso,0.23074299
Hispanic_or_Latino,191,COUNTY_NAME_Galveston,Meso,0.10718301
Hispanic_or_Latino,192,COUNTY_NAME_Harris,Meso,0.068648405
Hispanic_or_Latino,193,COUNTY_NAME_Hidalgo,Meso,0.6153233
Hispanic_or_Latino,194,COUNTY_NAME_Jefferson,Meso,0.07380638
Hispanic_or_Latino,195,COUNTY_NAME_Lubbock,Meso,0.2003769
Hispanic_or_Latino,196,COUNTY_NAME_McLennan,Meso,0.0956272
Hispanic_or_Latino,197,COUNTY_NAME_Montgomery,Meso,0.049074497
Hispanic_or_Latino,198,COUNTY_NAME_Nueces,Meso,0.5651011
Hispanic_or_Latino,199,COUNTY_NAME_Smith,Meso,0.04647949
Hispanic_or_Latino,200,COUNTY_NAME_Tarrant,Meso,0.07287528
Hispanic_or_Latino,201,COUNTY_NAME_Travis,Meso,0.27169567
Hispanic_or_Latino,202,COUNTY_NAME_Williamson,Meso,0.15698817
White,0,Age,Micro,0.23846985
White,1,Asian,Micro,0.18630944
White,2,Black_or_African_American,Micro,0.025172522
White,3,Hispanic_or_Latino,Micro,0.0
White,4,White,Micro,0.19522819
White,5,Days_Cared_For,Micro,0.3771573
White,6,BMI,Micro,0.3192004
White,7,POP_URB,Meso,0.23971774
White,8,POPPCT_URB,Meso,0.4278469
White,9,POP_RUR,Meso,0.26371595
White,10,POPPCT_RUR,Meso,0.32198682
White,11,ACS_PCT_BACHELOR_DGR,Meso,0.4724836
White,12,ACS_PCT_COLLEGE_ASSOCIATE_DGR,Meso,0.15282136
White,13,ACS_PCT_GRADUATE_DGR,Meso,0.51236916
White,14,ACS_PCT_HS_GRADUATE,Meso,0.5883129
White,15,ACS_PCT_LT_HS,Meso,0.3627145
White,16,ACS_PCT_NO_WORK_NO_SCHL_16_19,Meso,0.5441381
White,17,ACS_PCT_POSTHS_ED,Meso,0.22415164
White,18,ACS_PCT_VET_BACHELOR,Meso,0.2926445
White,19,ACS_PCT_VET_COLLEGE,Meso,0.40997663
White,20,ACS_PCT_VET_HS,Meso,0.42328736
White,21,ACS_PCT_HH_LIMIT_ENGLISH,Meso,0.120415784
White,22,ACS_PCT_HH_BROADBAND,Meso,0.36485696
White,23,ACS_PCT_HH_BROADBAND_ONLY,Meso,0.5027489
White,24,ACS_PCT_HH_CELLULAR,Meso,0.29038477
White,25,ACS_PCT_HH_CELLULAR_ONLY,Meso,0.6012201
White,26,ACS_PCT_HH_DIAL_INTERNET_ONLY,Meso,0.42845517
White,27,ACS_PCT_HH_INTERNET,Meso,0.38142982
White,28,ACS_PCT_HH_INTERNET_NO_SUBS,Meso,0.23151144
White,29,ACS_PCT_HH_NO_COMP_DEV,Meso,0.29045615
White,30,ACS_PCT_HH_NO_INTERNET,Meso,0.26677626
White,31,ACS_PCT_HH_OTHER_COMP,Meso,0.50274307
White,32,ACS_PCT_HH_PC,Meso,0.37302902
White,33,ACS_PCT_HH_PC_ONLY,Meso,0.305658
White,34,ACS_PCT_HH_SAT_INTERNET,Meso,0.38509187
White,35,ACS_PCT_HH_SMARTPHONE,Meso,0.38083318
White,36,ACS_PCT_HH_SMARTPHONE_ONLY,Meso,0.41112107
White,37,ACS_PCT_HH_TABLET,Meso,0.37020618
White,38,ACS_PCT_HH_TABLET_ONLY,Meso,0.3855734
White,39,ACS_PCT_CHILDREN_GRANDPARENT,Meso,0.40608147
White,40,ACS_PCT_CHILD_1FAM,Meso,0.5604705
White,41,ACS_PCT_GRANDP_NO_RESPS,Meso,0.40252942
White,42,ACS_PCT_GRANDP_RESPS_NO_P,Meso,0.49790162
White,43,ACS_PCT_GRANDP_RESPS_P,Meso,0.53694654
White,44,ACS_PCT_HH_1PERS,Meso,0.36312392
White,45,ACS_PCT_HH_ABOVE65,Meso,0.66571504
White,46,ACS_PCT_HH_ALONE_ABOVE65,Meso,0.39465386
White,47,ACS_TOT_GRANDCHILDREN_GP,Meso,0.59465796
White,48,ACS_PCT_HEALTH_INC_138_199,Meso,0.23357958
White,49,ACS_PCT_HEALTH_INC_200_399,Meso,0.25980183
White,50,ACS_PCT_HEALTH_INC_ABOVE400,Meso,0.42351174
White,51,ACS_PCT_HEALTH_INC_BELOW137,Meso,0.21947846
White,52,ACS_PCT_HH_1FAM_FOOD_STMP,Meso,0.27523243
White,53,ACS_PCT_HH_FOOD_STMP_BLW_POV,Meso,0.20962289
White,54,ACS_PCT_HH_NO_FD_STMP_BLW_POV,Meso,0.13414976
White,55,ACS_PCT_HH_PUB_ASSIST,Meso,0.37159538
White,56,ACS_PCT_INC50,Meso,0.46391964
White,57,ACS_PCT_INC50_ABOVE65,Meso,0.27636814
White,58,ACS_PCT_NONVET_POV_18_64,Meso,0.11711651
White,59,ACS_PCT_PERSON_INC_100_124,Meso,0.27676225
White,60,ACS_PCT_PERSON_INC_125_199,Meso,0.5659705
White,61,ACS_PCT_PERSON_INC_ABOVE200,Meso,0.27986702
White,62,ACS_PCT_PERSON_INC_BELOW99,Meso,0.2108511
White,63,ACS_PCT_POV_AIAN,Meso,0.57025105
White,64,ACS_PCT_POV_ASIAN,Meso,0.46291432
White,65,ACS_PCT_POV_BLACK,Meso,0.62613106
White,66,ACS_PCT_POV_HISPANIC,Meso,0.3583626
White,67,ACS_PCT_POV_MULTI,Meso,0.5596211
White,68,ACS_PCT_POV_NHPI,Meso,0.5877054
White,69,ACS_PCT_POV_OTHER,Meso,0.31670535
White,70,ACS_PCT_POV_WHITE,Meso,0.46207657
White,71,ACS_PCT_VET_POV_18_64,Meso,0.55527353
White,72,ACS_TOT_POP_POV,Meso,0.42324367
White,73,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_E11_621,Micro,0.5854835
White,74,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_I50_22,Micro,0.40644935
White,75,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_I69_351,Micro,0.4969546
White,76,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_L03_115,Micro,0.66839
White,77,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_M25_561,Micro,0.3113496
White,78,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_S72_001D,Micro,0.38769764
White,79,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_T81_4XXD,Micro,0.71768457
White,80,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_Z47_1,Micro,0.36614272
White,81,Primary_Diagnosis_ICD_10_C_M_Code_ICD_Group_Z48_812,Micro,0.45357963
White,82,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_I10,Micro,0.55152625
White,83,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_I69_351,Micro,0.3316843
White,84,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_L03_116,Micro,0.5187069
White,85,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_S22_42XD,Micro,0.41963404
White,86,Other_Diagnosis_Code_1_ICD_10_C_M_ICD_Group_Z96_651,Micro,0.60863155
White,87,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_B96_20,Micro,0.6307656
White,88,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_E11_22,Micro,0.32159927
White,89,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_F03_90,Micro,0.70979375
White,90,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I10,Micro,0.48970044
White,91,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I25_10,Micro,0.9084523
White,92,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I48_91,Micro,0.5372787
White,93,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I50_32,Micro,0.36080444
White,94,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I50_9,Micro,0.34715423
White,95,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_I69_354,Micro,0.547135
White,96,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M19_90,Micro,0.44641507
White,97,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M25_561,Micro,0.47706863
White,98,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M48_06,Micro,0.3513641
White,99,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_M62_81,Micro,0.3413082
White,100,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_R26_89,Micro,0.56125146
White,101,Other_Diagnosis_Code_2_ICD_10_C_M_ICD_Group_Z79_82,Micro,0.5423489
White,102,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_E11_22,Micro,0.29922992
White,103,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I10,Micro,0.3166376
White,104,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I25_10,Micro,0.50733393
White,105,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I48_91,Micro,0.8571049
White,106,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I50_32,Micro,0.5696187
White,107,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I50_9,Micro,0.26806715
White,108,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_I69_354,Micro,0.36256737
White,109,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_M62_81,Micro,0.45364955
White,110,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_R26_89,Micro,0.5357285
White,111,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.61762244
White,112,Other_Diagnosis_Code_3_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.63510007
White,113,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_E11_22,Micro,0.37916425
White,114,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_F03_90,Micro,0.41619492
White,115,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_G47_33,Micro,0.41883639
White,116,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I10,Micro,0.45891646
White,117,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I25_10,Micro,0.46947208
White,118,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_I50_32,Micro,0.49958587
White,119,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_K59_00,Micro,0.6275035
White,120,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_M62_81,Micro,0.7896392
White,121,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_R26_89,Micro,0.38256696
White,122,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z48_01,Micro,0.7864382
White,123,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.42707253
White,124,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z87_891,Micro,0.50911874
White,125,Other_Diagnosis_Code_4_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.55327755
White,126,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_E11_22,Micro,0.69765145
White,127,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_E66_01,Micro,0.416522
White,128,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_F03_90,Micro,0.54720205
White,129,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_G47_33,Micro,0.4414891
White,130,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_I10,Micro,0.28455985
White,131,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_I25_10,Micro,0.32407463
White,132,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_M54_5,Micro,0.40821883
White,133,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_M62_81,Micro,0.6094606
White,134,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z48_00,Micro,0.3737553
White,135,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z79_01,Micro,0.56082016
White,136,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z91_81,Micro,0.5340574
White,137,Other_Diagnosis_Code_5_ICD_10_C_M_ICD_Group_Z99_81,Micro,0.63514376
White,138,Submitted_HIPPS_Code_1AFKS,Macro,0.58725804
White,139,Submitted_HIPPS_Code_1AGKS,Macro,0.3065045
White,140,Submitted_HIPPS_Code_1AHKS,Macro,0.38696113
White,141,Submitted_HIPPS_Code_1BGKS,Macro,0.43359533
White,142,Submitted_HIPPS_Code_1BGMS,Macro,0.9418253
White,143,Submitted_HIPPS_Code_1BGPS,Macro,0.46969208
White,144,Submitted_HIPPS_Code_1BHKS,Macro,0.3509059
White,145,Submitted_HIPPS_Code_1BHMS,Macro,0.54258054
White,146,Submitted_HIPPS_Code_1BHNS,Macro,0.81818527
White,147,Submitted_HIPPS_Code_1BHPS,Macro,0.93132067
White,148,Submitted_HIPPS_Code_1CGKS,Macro,0.3767399
White,149,Submitted_HIPPS_Code_1CGKT,Macro,0.41968068
White,150,Submitted_HIPPS_Code_1CGMS,Macro,0.36374313
White,151,Submitted_HIPPS_Code_1CGPS,Macro,0.4727852
White,152,Submitted_HIPPS_Code_1CHKS,Macro,0.5033594
White,153,Submitted_HIPPS_Code_1CHKT,Macro,0.667714
White,154,Submitted_HIPPS_Code_1CHKU,Macro,0.41691974
White,155,Submitted_HIPPS_Code_1CHMS,Macro,0.4598824
White,156,Submitted_HIPPS_Code_1CHNS,Macro,0.44573975
White,157,Submitted_HIPPS_Code_1CHPS,Macro,0.2579311
White,158,Submitted_HIPPS_Code_1CHPT,Macro,0.27658594
White,159,Submitted_HIPPS_Code_2AFKS,Macro,0.4107488
White,160,Submitted_HIPPS_Code_2AFLS,Macro,0.4897529
White,161,Submitted_HIPPS_Code_2BFKS,Macro,0.503355
White,162,Submitted_HIPPS_Code_2BFLS,Macro,0.6432969
White,163,Submitted_HIPPS_Code_2BFMS,Macro,0.57870865
White,164,Submitted_HIPPS_Code_2BGLS,Macro,0.48134333
White,165,Submitted_HIPPS_Code_5AGKS,Macro,0.29570192
White,166,Submitted_HIPPS_Code_5AHKS,Macro,0.30461994
White,167,Submitted_HIPPS_Code_5BHKS,Macro,0.55288124
White,168,Gender_Female,Micro,0.71120113
White,169,Gender_Male,Micro,0.31203875
White,170,ByDiscipline_PT,Micro,0.68758243
White,171,ByDiscipline_RN,Micro,0.8042786
White,172,Agency_Medicare_Number_453157,Macro,0.8595001
White,173,Agency_Medicare_Number_457741,Macro,0.35129562
White,174,Agency_Medicare_Number_678191,Macro,0.08691823
